2,DISTRICT_NAME,FISCAL_YEAR,Member,Instruction,Pupil_Staff_Support,Admin,Operation_Other,Transportation_cost,Facility_cost,Food_comm_service_cost
3094,Linn J6,2018,88,674583.65,124530.74,248934.16,176015.82,94787.57,502831.05,84938.46
3122,Richmond,2018,420,3056066.41,736302.24,522522.6,733515.04,172788.84,144227.07,175690.27
3129,Little Chute Area,2018,1295,8130465.56,1917550.42,1826955.5,2873603.96,183107.74,1254918.81,567206.7
3150,Lodi,2018,1538,11792348.53,1371006.23,1864049.13,3135808.54,1240296.5,1656590.52,1042719.63
3171,Lomira,2018,1092,7842691.27,669671.83,958003.42,1600345.17,402036.21,1634185,432347.31
3206,Loyal,2018,556,3992967.96,520051.47,742929.82,939307.17,344508.82,0,344512.86
3213,Luck,2018,505,3700817.04,371906.94,670746.03,1332546.88,295535.07,465433.33,395290.99
3220,Luxemburg-Casco,2018,1882,12275068.59,1887557.24,1623431.63,2545176.42,1154113.33,1143858.45,971200.56
3269,Madison Metropolitan,2018,27778,230656355,57327877.2,24096826.14,56943240.55,14043090.34,16684214.38,25373729.21
3276,Manawa,2018,741,4671601.88,852192.99,1013533.18,2303651.99,570662.11,8757.45,313742.18
3290,Manitowoc,2018,5295,39352017.31,6025165.21,4202938.14,7775569.73,1809141.8,2079055.94,2178367.66
3297,Maple,2018,1249,7743056.38,1069100.8,1725584.79,2884208.32,1656345.55,3315054.37,662651.41
3304,Marathon City,2018,691,4757788.07,573281.07,776963.12,1076711.27,661420.45,1038323.53,304265.41
3311,Marinette,2018,2188,13867338.9,3369188.46,2363747.25,3216026.02,892870.19,2640870.4,975243.29
3318,Marion,2018,504,3300198.11,477514.19,545833.82,964393.85,282557.24,350374.71,248699.83
3325,Markesan,2018,806,5177432.73,911366.56,896490.3,1749659.57,584396.96,880899.55,426701.5
3332,Marshall,2018,1106,7549977.56,1387703.29,1505092.82,2036971.83,679866.21,1466312.5,446465.93
3339,Marshfield,2018,3974,27014009.09,5513059.76,4172294.29,6351054.81,1977565.02,2485712.05,1761195.76
3360,Mauston,2018,1448,9539555.32,2018377.09,1893995.9,2566845.4,876392.06,2692225.64,1076786.39
3367,Mayville,2018,1089,7818911.16,882353.82,1276760.81,2176168.81,679686.11,1212053.05,491492.74
3381,McFarland,2018,2213,16258770.04,2743244.98,2770666.26,3308185.16,830813.73,2576496.67,1647468.99
3409,Medford Area,2018,2134,11781664.99,2947123.69,2751034.25,2603960.02,1273758.58,575639.69,1400539.46
3427,Mellen,2018,308,2211858.18,225196.72,447563.93,522030.33,177455.86,177048.68,150503.29
3428,Melrose-Mindoro,2018,771,5601649.45,629971.96,915515.53,1501269.81,424384.1,1845793.12,517866.44
3430,Menasha,2018,3731,28137135.87,4780899.22,3627186.59,6013976.95,1089891.66,7425625.4,3235821.49
3434,Menominee Indian,2018,938,9743443.4,2444089.02,2767501.52,2865073.07,985462.1,389602.18,750491.5
3437,Menomonee Falls,2018,3820,26466896.6,4868882.15,3517715.77,8271745.68,1883092.18,3611932.04,3351717.47
3444,Menomonie Area,2018,3488,23659886.94,2951975.56,3535847.68,4712511.85,2016546.78,4659354.81,1813240.59
3479,Mequon-Thiensville,2018,3530,24957953.03,5382207.43,3906355.9,5899517.63,2225521.25,4856104.63,2065531.86
3484,Mercer,2018,147,1681600.31,228867.36,352921.61,396931.22,187763.42,21380.73,277444.94
3500,Merrill Area,2018,2637,17766733.51,3175306.37,3439703.44,6484635.14,2237014.53,2068561.76,1431262.76
3510,Swallow,2018,471,3465362.06,548021.33,637676.34,823441.52,190581.36,630543.32,128374.4
3514,North Lake,2018,294,2054082.29,390955.08,459417.05,628676.57,147787.08,253668.76,162206.94
3528,Merton Community,2018,818,4991017.03,840836.04,920472.84,1563904.83,274313.04,489786.56,232922.41
3542,Stone Bank School District,2018,295,1761903.53,404483.77,518396.68,541819.42,140369.56,279845,156426.58
3549,Middleton-Cross Plains,2018,7216,54774154.66,10627065.34,5177545.17,10452984.99,3253374.75,7726153.49,2196085.67
3612,Milton,2018,3557,24530472.89,3699383.32,4660341.47,4356960.97,1422253,1608746.77,1683241.59
3619,Milwaukee,2018,77164,616898236.4,141874384,92208453,147075439.6,62786219,37567041,78227999
3633,Mineral Point,2018,690,6284535.79,826200.41,997542.16,1322763.63,366859.92,104504.21,458498.85
3640,Minocqua J1,2018,590,4392593.91,635132.65,798469.07,1076212.78,562326.34,824276.74,418487.84
3647,Lakeland UHS,2018,708,6054497.66,1588275.53,1213897.62,1979791.07,929145.38,2580161.46,690934.39
3654,Northwood,2018,341,2785834.76,515153.72,522904.03,566083.21,306499.96,255221.57,347355.18
3661,Mishicot,2018,830,5354138.27,989859.43,1051817.64,953380.9,329094.26,615039.36,445315.7
3668,Mondovi,2018,981,6557796.81,895213.77,1039899.68,1549435.57,500266.02,646208.44,563083.09
3675,Monona Grove,2018,3207,23573411.87,3424161.98,4312135.86,7091561.07,2046967.39,5568232.81,1593367.25
3682,Monroe,2018,2490,18572852.73,3451467.78,2588499.67,5280865.73,1050110.85,1370595,2313827.99
3689,Montello,2018,741,5194299.87,907125.56,847200.37,1406178.28,637383.22,222456.33,326046.77
3696,Monticello,2018,366,3022982.6,421426.82,541544.48,990858.1,114329.66,319701.1,198055.61
3787,Mosinee,2018,2017,14854293.8,2462777.43,2270816.05,3370863.47,1164810,1074086.46,780101.74
3794,Mount Horeb Area,2018,2417,14927322.33,2890352.94,3206355.66,3920571.08,1206303.54,4273264.64,974012.46
3822,Mukwonago,2018,4678,29682283.86,4961381.19,4013255.04,4786237.79,2996642.79,7522976.27,2123281.53
3850,Riverdale,2018,716,5284764.79,878456.67,865636.12,1357691.41,342843.93,565355,411538.82
3857,Muskego-Norway,2018,4915,33424051.32,5703672.97,5009535.81,10567247.27,2494677.72,6446838.19,1996245.54
3862,Lake Country,2018,368,3008118.73,316015.11,533932.82,663251.26,214271.67,17861.5,226353.48
3871,Necedah Area,2018,727,5352609.88,907554.9,898286.89,1126276.04,530573.86,733444.45,432456.47
3892,Neenah,2018,6994,47685121.26,5971310.28,6715090.5,12123389.05,2235992.08,463217.22,2709738.04
3899,Neillsville,2018,954,5713198.94,1353307.92,827491.11,1365957.03,528816.44,486353.23,592718.78
3906,Nekoosa,2018,1142,7582487.39,1430767.09,1534504.54,2602076.92,1015392.4,1765728.76,881792.49
3920,New Auburn,2018,305,2146145,352360.97,549896.38,700762.13,219933.53,424043.93,165220.98
3925,New Berlin,2018,4478,30091925.2,4642432.04,4541914.48,11367522.47,2785091.66,6405394.11,2152142.2
3934,New Glarus,2018,922,6224407.89,1428865.22,1183237.88,1374092.68,264785.1,1442487.99,482272.81
3941,New Holstein,2018,1185,7147508.15,1574469.5,1303224.32,1851638.87,623320.61,1505938.5,656521.78
3948,New Lisbon,2018,633,4992930.56,446138.29,739119.43,1032162.63,436545.6,693204.75,368390.52
3955,New London,2018,2442,16036897.74,2562906.06,2167332.26,3760364.28,1504160.29,3514700.04,1164348.84
3962,New Richmond,2018,3461,22324883.33,2624746.87,2654739.54,6288211,1755117.61,7887740.77,2285601.05
3969,Niagara,2018,336,2419016.53,499244.14,693393.04,987842.73,125443.38,174183.66,217678.07
3983,North Fond Du Lac,2018,1355,9830706.72,1340260.83,1455630.96,1886669.69,489633.05,2295287.47,772348.56
3990,Norwalk-Ontario-Wilton,2018,669,5728481.4,798841.42,730336.25,1024041.61,716209.85,502948.06,459638.69
4011,Norway J7,2018,91,584187.81,87793.87,242062.9,141880.77,61656.84,9391.59,34603.33
4018,Oak Creek-Franklin,2018,6406,42704812.49,5411923.61,5753496.91,10766960.15,3159608.13,6754263.9,3619114.77
4025,Oakfield,2018,517,3429406.42,470813.32,819937.42,1168619.56,307681.72,673231.04,613277.36
4060,Oconomowoc Area,2018,5737,37080834.96,4780724.01,5276695.62,10749571.66,2645997.89,6676538.77,2504852.64
4067,Oconto,2018,1107,8230109.58,1242076.88,1205593.32,1624953.03,461593.78,1453142.18,396265.54
4074,Oconto Falls,2018,1795,12302795.73,1850797.5,1874582.56,3585156.09,982384.92,2251387.33,1003135.98
4088,Omro,2018,1293,8816881.11,1121921.21,1354618.75,1794045.98,801445.62,1147902.6,643162.28
4095,Onalaska,2018,2963,21248520.02,3052392.06,3063410.32,5686781.7,1151538.28,4256548.92,1516232.9
4137,Oostburg,2018,989,5891222.99,902962.68,1064896.1,1678895.07,460367.34,901616.18,413426.42
4144,Oregon,2018,3879,27367614.95,5898221,4344085.26,7956252.83,2231945.32,4644328.9,2228914.72
4151,Parkview,2018,827,6346430.07,841240.85,854938.36,1727964.67,465213.41,1426361.79,359147.62
4165,Osceola,2018,1680,10568384,1417587.26,2220715.47,3176889.12,1095750.87,1705685,1283038.09
4179,Oshkosh Area,2018,9970,77182117.96,12065962.44,7947445.51,16506488.94,3031809.69,7243974.15,5577147.58
4186,Osseo-Fairchild,2018,927,6305722.62,882345.92,869165.01,1900350.37,652499.51,2877594.11,491230.94
4207,Owen-Withee,2018,490,3753405.6,752235.7,707673.37,763579.77,418573.92,242833.8,350105.95
4221,Palmyra-Eagle Area,2018,1093,8037244.25,885397.52,1227186.04,4094585.11,969987.17,1441720,445293.57
4228,Pardeeville Area,2018,866,7326586.53,621715.58,993964.28,956008.73,511408.68,897101.64,364617.24
4235,Paris J1,2018,162,876008.2,322008.41,332570.89,344106.85,120572.41,0,100925.78
4263,Beecher-Dunbar-Pembine,2018,256,2364792.95,368651.5,526774.6,462037.09,191487.33,0,120701.48
4270,Pepin Area,2018,250,2445963.45,321896.69,476762.96,539502.54,355154.23,0,157166.42
4305,Peshtigo,2018,1078,6622796.5,985290.58,1347478.73,2242572.67,422971.64,644410.25,556796.28
4312,Pewaukee,2018,2822,17703797.15,3389071.72,2846140.71,5587893.6,1280502.99,3306955.49,1019940.45
4330,Phelps,2018,149,1679009.96,166684.55,374652.55,582983.91,154715.09,9168.43,270637.21
4347,Phillips,2018,800,5517249.34,682519.49,1002247.14,1738897.69,570747.43,192871.9,726106.79
4368,Pittsville,2018,588,4070050.99,511936.15,809343.91,1229113.66,525752.23,283025.27,318376.38
4375,Tri-County Area,2018,638,5356482.63,464586.52,709315.24,966719.94,385628.79,0,372895.9
4389,Platteville,2018,1508,9673401.2,1585830.99,1464884.89,4041415.09,592773.89,1255037.5,746467.49
4459,Plum City,2018,277,1963646.77,252359.75,378984.28,563213.51,147225.38,425362.9,143182.45
4473,Plymouth,2018,2299,15051304.88,2151580.34,2302160.16,4289818.29,893041.11,1306740.92,1723116.79
4501,Portage Community,2018,2322,15713631.25,2546439.29,3158272.31,4491896.19,1114205.77,137415.61,1133542.31
4508,Port Edwards,2018,407,2936966.86,392687.68,546698.65,1521029.3,242153.22,44377.4,191845.11
4515,Port Washington-Saukville,2018,2673,19422390.33,2878066.12,2574659.32,4072402.56,1094962.51,3239468.28,1119025.54
4522,South Shore,2018,202,2008926.83,265103.9,467730.23,284408.02,316411.14,211302.98,146936
4529,Potosi,2018,326,2442869.58,470861.09,556993.23,868965.72,242436.13,215239,207932.67
4536,Poynette,2018,1076,7401632.15,934871.89,1271869.97,1442005.93,508895.33,1065406.74,414801.6
4543,Prairie Du Chien Area,2018,1102,9150437.9,1141093.51,977817.85,1954533.11,536541.75,1362935.35,541654.55
4557,Prairie Farm,2018,316,2262380.54,294377.78,565488.08,846218.64,254096.72,117300,231068.57
4571,Prentice,2018,422,3336672.52,306776.27,627204.81,779544.85,274555.36,39906.12,209737.27
4578,Prescott,2018,1454,8954209.95,1504413.07,1679343.17,2629420.75,805251.33,2666210.09,999630
4606,Princeton,2018,409,3217370.77,396753.4,398013,567354.11,185421.84,27095.16,137803.87
4613,Pulaski Community,2018,3897,26289062.38,3498472.55,2957519.46,5915863.41,1910503.41,2248478.11,2389316.4
4620,Racine,2018,21647,164926858.6,39175869.82,17903065.87,34176740.34,8741659.88,17371247.99,10668767.08
4627,Randall J1,2018,556,3697139.69,895242.26,618684.57,2022749.61,236763.04,0,253179.86
4634,Randolph,2018,542,3935351.96,462835.36,785902.25,935587.6,143130.38,1295700.17,207983.82
4641,Random Lake,2018,863,6338728.02,689366.76,1032310.03,1456948.79,591036.32,743518.76,594466.36
4686,Raymond #14,2018,328,2772484.96,236761.05,530082.38,553271.83,246064.95,478092.04,118418.3
4690,North Cape,2018,198,1425202.54,263798.94,431029.24,234743.85,102972.41,30857.94,50412.76
4753,Reedsburg,2018,2761,20307694.29,3080701.41,2816846.24,4074444.51,1316547.96,1623769.29,1414385.7
4760,Reedsville,2018,647,4882642.71,508893.54,584959.91,963907.12,479157.25,775874.59,257816.27
4781,Rhinelander,2018,2479,18075471.68,3170522.1,2661559.85,6545158.69,1365214.28,1357609.46,1472648.35
4795,Rib Lake,2018,486,3541243.87,574289.37,551094.41,933077.55,360684.28,743653.31,265112.59
4802,Rice Lake Area,2018,2279,15918191.94,3224725.17,2309111.28,2441242.76,1481197.01,1187039.61,1050289.44
4820,Richfield J1,2018,389,2600294.87,204641.01,515167.16,783798.07,374466.25,186883.82,136817.95
4843,Friess Lake,2018,129,1122966.36,147203.43,368412.45,266725.67,131837.06,0,38659.05
4851,Richland,2018,1415,10572684.96,1419437.5,1571167.51,2750896.51,913710.27,763301.62,929914.13
4865,Rio Community,2018,435,4084286.22,423049.4,733054.61,740438.42,314821.23,121108.1,292385.93
4872,Ripon Area,2018,1648,11262871.23,1783338.76,2417800.34,3338795.45,743381.53,2102051.16,1007197.53
4893,River Falls,2018,3299,21018771.71,2626929.72,3752545.17,4438093.35,1561918.58,4626902.28,2423406.11
4904,River Ridge,2018,556,4512776.68,519982.87,708744.23,773813.14,582742.11,457656.76,303743.79
4956,Rosendale-Brandon,2018,945,5260851.15,1361471.47,1093281.77,1649016.64,628489.78,706064.77,468548.01
4963,Rosholt,2018,556,3843625.8,594535.18,859247.74,1186945.84,446648.86,0,204323.44
4970,D C Everest Area,2018,5958,44457738.33,7172528.93,4568158.61,9210898.28,2949000.66,4680597.49,3575525.2
5019,Saint Croix Falls,2018,1144,8131340.22,1436902.23,1084951.65,1634124.45,702355.85,1052348.22,695626.24
5026,Saint Francis,2018,847,4445808.46,1088398.62,1467053.83,2196490.85,124390.97,1827745,1000547.29
5054,Central/Westosha UHS,2018,1134,8711563.07,1349536.04,1272701.71,2266822.12,521083.52,1051450,540537.44
5068,Salem,2018,1119,8316857.91,1097441.6,1019281.14,2050968.04,562319.25,2016464.36,380261.08
5100,Sauk Prairie,2018,2759,18407773.99,2848069.1,3193796.3,5423307.63,1304165.31,2650478.13,2305110.21
5124,Seneca,2018,295,2469286.41,405605.64,463828.56,507087.47,284816.05,26487.58,213793.48
5130,Sevastopol,2018,566,5836596.07,558002.45,949431.86,581507.82,460922.27,0,272699.48
5138,Seymour Community,2018,2279,15921916.44,3837590.04,1603508.24,2788282.9,1439085.17,2072641.05,1155929.53
5258,Sharon J11,2018,254,2292423.74,272837.91,444503.33,342678.49,110165.19,409696.95,412625.4
5264,Shawano,2018,2539,17335560.59,2900820.84,2594392.84,3855820.39,1240442.2,4370175.41,1746156.81
5271,Sheboygan Area,2018,10437,82504722.79,10759524.92,11146868.74,15345065.29,2271029.49,6902448.29,6968000.03
5278,Sheboygan Falls,2018,1695,11143076.64,2005019.77,1674624.67,2889784.34,831325.96,1924541.44,1115533.54
5306,Shell Lake,2018,642,4253368.33,695654.49,852062.3,1432309.09,380980.57,76553.69,536785.17
5348,Shiocton,2018,729,5521699.69,813546.38,950400.92,1373251.12,382874.65,-23072.44,295829.6
5355,Shorewood,2018,1899,16183772.79,2658096.47,2435765.7,6270866.05,227580.7,1981247.65,2892761.72
5362,Shullsburg,2018,367,2950162.09,452041.13,587245.88,433710.18,219930.3,437924.29,199217.36
5369,Silver Lake J1,2018,445,3338316.67,496811.92,474897.8,788194.4,156276.93,543643.76,199567.73
5376,Siren,2018,480,3898505.8,684360.63,845552.4,964985.96,450893.71,865442.31,420669.58
5390,Slinger,2018,2828,17690213.57,3311016.95,2367755.9,3065311.05,1676694.06,3273354.05,1199946.01
5397,Solon Springs,2018,308,2629999.53,255641.25,388131.88,445697.08,191206.44,222798.25,189870.61
5432,Somerset,2018,1573,10775431.5,1857928.25,1825238.14,2177733.28,911390,2205186.5,806950.55
5439,South Milwaukee,2018,3075,22093447.93,4298491.98,3407956.99,5472159.78,205566.12,4560664.08,2946802.14
5457,Southern Door County,2018,1058,8232692.17,1095362.1,1201689.47,1794697.08,697834.22,632062.07,630797.24
5460,Sparta Area,2018,3117,20631061.98,4033879.47,2917855.62,4066387.42,1644527.17,1934580.75,1841032.83
5467,Spencer,2018,781,5507267.44,664778.42,1008907.34,1615604.6,424385.01,63012.5,551723.9
5474,Spooner,2018,1284,8562483.2,1533292.47,1188889.4,3116542.31,1211163.21,3089425,733730.48
5523,River Valley,2018,1277,9863309.77,1393989.27,1388067.86,2207208.98,1150850.8,805897.37,651900.26
5586,Spring Valley,2018,784,4972375.27,559679.19,855057.45,1029968.5,433927.57,703123.65,538861.56
5593,Stanley-Boyd Area,2018,1132,6906318.75,956715.35,1018553.55,1484979.16,1461556.47,780780.89,748496.48
5607,Stevens Point Area,2018,7564,52437183.56,7393682.05,6903824.23,11450878.6,5657896.74,669802.47,3553967.17
5614,Stockbridge,2018,240,1750694.61,272559.53,360504.89,350171.44,89398.29,349540.14,87734.35
5621,Stoughton Area,2018,3142,23566501.68,4576377.79,2748840.99,8102975.81,1390202.55,2478687.39,1213503.51
5628,Stratford,2018,928,6330624.26,945769.54,880386.64,1191155.1,756007.82,976530.05,338377.28
5642,Sturgeon Bay,2018,1122,8486251.21,1414562.05,1703366.33,2498914.25,474476.53,70025.66,735584.54
5656,Sun Prairie Area,2018,8394,59167290.51,13352129.22,7069787.01,12098664.87,4310969.21,17958616.38,3184635.8
5663,Superior,2018,4824,32376659.13,5623268.22,5205314.91,8017940.09,3344881.11,8779260.41,2864848.18
5670,Suring,2018,391,3286314.15,368436.83,595573.32,975990.31,440731.05,0,177103.87
5726,Thorp,2018,593,4124138.65,558355.89,809529.71,1025984.1,437448.61,306612.67,362387.42
5733,Three Lakes,2018,486,4918142.38,683306.35,1307505.14,1302859.23,608842.71,344038.94,490911.42
5740,Tigerton,2018,249,1854272.64,304671.25,408235.84,553640.73,237493.35,250974.1,457603.46
5747,Tomah Area,2018,3164,21643590.92,2707999.8,2446677.6,4603142.95,2741827.48,1931915,1496978.17
5754,Tomahawk,2018,1225,8364430.53,2562641.13,1330697.84,2089917.65,948898.88,2810806.71,767950
5757,Flambeau,2018,617,4562492.07,859581.06,687860.52,1863294.96,567411.41,16680.36,433536.31
5780,Trevor-Wilmot Consolidated,2018,453,3389072.93,826695.78,758749.46,922049.25,318262.37,988013.58,157833.17
5810,Turtle Lake,2018,497,3888736.73,280944.58,757618.26,906816.83,300655.13,639209.43,291680.52
5817,Twin Lakes #4,2018,470,3726769.61,360515.44,762884.28,512071.09,170553.41,785350.65,177019.33
5824,Two Rivers,2018,1792,11572217.74,1978833.89,1976495.14,2654450.32,940235.26,2305889.45,770304.8
5852,Union Grove UHS,2018,739,4366322.17,1192210.75,1081603.39,2163037.89,428295.88,1019334.61,529497.42
5859,Union Grove J1,2018,639,4466770.45,694864.41,879720.65,1447418.52,193664.67,1141599.65,282832.75
5866,Valders Area,2018,985,6799991.86,858506.56,1043948.49,1980448.38,780914.98,655126.95,426872.49
5901,Verona Area,2018,5457,40039375.49,6484395.25,6441450.86,9951799.48,2307048.33,27692608.06,2783029.02
5960,Kickapoo Area,2018,480,3073251.24,424892.13,758143.36,1127710.71,451570.41,440775,336289.27
5985,Viroqua Area,2018,1177,8396277.15,1213523.87,1235370.51,1834433.12,575572.26,813931.68,693798.47
5992,Wabeno Area,2018,409,4178842.62,401833.49,732224.4,1051810.57,351350.71,114705.92,352911.23
6013,Big Foot UHS,2018,488,3994555.39,1070082.29,810905.75,1272542.15,337952.98,609559.9,830944.8
6022,Walworth J1,2018,531,3939030.47,566390.37,450674.35,816369,205893.7,574450,287768.18
6027,Washburn,2018,490,3884576.91,784616.79,784526.19,1449591.97,403331.47,16999.57,494134.77
6069,Washington,2018,72,706111.59,170908.15,181216.24,199311,21658.71,76703.88,0
6083,Waterford UHS,2018,1130,8130444.32,2141815.11,1286457.36,1800802.22,451741.41,2019112.87,556711.99
6104,Washington-Caldwell,2018,157,1402452.61,236666.99,308418.55,300786.33,113344.8,15100,39779.28
6113,Waterford Graded,2018,1389,10617938.04,1395559.34,1665251.6,2448451.86,692103.28,2248762.23,590709.9
6118,Waterloo,2018,854,5808883.53,802862.56,1226450.3,1586787.27,481352.72,480369,683197.42
6125,Watertown,2018,3948,27428541.11,4674019.62,3139527.77,6727938.23,1353603.58,2937633.07,2279901.21
6174,Waukesha,2018,12822,87087206.37,18579770.87,12743819.55,22257458.86,6083213.49,3800559.02,3283531.78
6181,Waunakee Community,2018,4195,30395318.66,4393879.17,5063470.06,6317932.01,1555456.45,8750920.57,2543324.47
6195,Waupaca,2018,2144,14969630.1,2658347.87,2358396.6,4505165.33,908789.52,4816646.24,1219085.8
6216,Waupun,2018,2098,13139046.28,2539295.44,1880606.87,2646673.23,1010561.03,2468901.98,1001015.68
6223,Wausau,2018,8657,65043448.59,11043215.31,6891963.11,17044276.42,3540000.07,12992594.01,5364725.39
6230,Wausaukee,2018,471,3452604.78,573324.42,649396.57,1132213.58,452609.99,0,361505.81
6237,Wautoma Area,2018,1405,9532355.94,1845984.25,1751025.7,2562853.83,591413.89,390779.8,824780.63
6244,Wauwatosa,2018,6253,39338443.52,7971217.43,6495562.67,14702802.9,805695.31,3074185.1,4554511.43
6251,Wauzeka-Steuben,2018,292,2146915.15,418951.95,559383.24,691892.7,333520.94,43505.33,231176.82
6293,Webster,2018,660,4745007.68,750887.9,1373624.01,1055503.17,452225.38,817850,546332.7
6300,West Allis,2018,8537,56061733.31,10202297.57,8338254.83,22882879.87,2576470.31,4689795.7,7012389.09
6307,West Bend,2018,6923,48087816.82,7835761.34,6071231.5,9182239.31,2790174.6,5883258.61,2720101.59
6321,Westby Area,2018,1192,7845549.16,1198813.07,1314427.66,2047337.39,611930.05,2191747.27,432817.38
6328,West Depere,2018,3728,25111624.08,3435657.16,3452159.02,4610723.29,1562704.62,4548289.62,1202688.43
6335,Westfield,2018,1180,8291145.55,1021276.02,1290737.73,2071465.91,698646.17,105000,557197.43
6354,Weston,2018,284,2786415,441357.51,326732.12,494424.17,279187.83,142290.71,214843.18
6370,West Salem,2018,1766,10607348.11,1963852.45,1632544.74,3525226.79,938276.07,2836226.79,1123246.19
6384,Weyauwega-Fremont,2018,834,6039426.43,784604.65,948032.95,1457462.17,438605.56,1408745.25,456670.91
6412,Wheatland J1,2018,430,3326692.37,565996.48,772559.66,1203530.43,177635.89,416374.55,281225.98
6419,Whitefish Bay,2018,2830,18462823.93,3192349.98,2828527.43,5555496.13,255366.24,1522094.26,1658050.37
6426,Whitehall,2018,783,5287472.56,821486.73,926514.47,1462576.61,576792.29,1138014.24,385937.77
6440,White Lake,2018,162,1544423.41,234944.07,351545.9,276510.78,138554.13,216156.23,156607.97
6461,Whitewater,2018,1977,14838818.43,2455854.33,1871040.77,3580714.57,1236394.04,3475579.6,1178043.92
6470,Whitnall,2018,2148,13529385.9,3182803.39,2387422.28,5565147.69,872145.58,195991.37,994132.07
6475,Wild Rose,2018,557,4124465.56,508223.51,784738.77,1166134.05,352927.31,593571.01,292082.54
6482,Williams Bay,2018,582,4647409.99,503505.59,1012075.58,1170062.63,159292.56,1769613.76,225536.79
6545,Wilmot UHS,2018,1072,7942167.81,2076799.77,1278274.86,2611827.25,690278.6,4527027.95,569256.46
6608,Winneconne Community,2018,1544,8999440.83,1193622.69,1728635.24,3050931.79,994204.29,1445203.35,597702.55
6615,Winter,2018,288,2531533.39,243199.24,463742.48,658147.28,388912.25,303779.67,307683.88
6678,Wisconsin Dells,2018,1765,12761381.95,1815009.21,1821047.01,3012299.1,992317.35,526046.06,808765.27
6685,Wisconsin Rapids,2018,5049,36379924.35,6469694.87,4209226.28,8164451.34,3293246.07,5076587.78,4015672.84
6692,Wittenberg-Birnamwood,2018,1151,7376149.42,1012344.11,1170115.7,1930368.6,587237.93,36909.45,905467.31
6713,Wonewoc-Union Center,2018,385,3087575.2,854854.74,590001.19,498605.49,326787.12,188511.88,262868.71
6720,Woodruff J1,2018,453,3258335.7,892518,685892.96,797001.79,410454.69,0,235279.64
6734,Wrightstown Community,2018,1325,8207700.39,1219946.45,1267975.27,2185196.12,610973.22,896166.91,692063.32
6748,Yorkville J2,2018,346,2675004.41,277178.08,448120.6,780003.27,250862.14,462754.13,12331.72
7,Abbotsford,2019,767,4900421.54,532611.13,1006530.8,1788218.1,333778.82,1274752,603227.06
14,Adams-Friendship Area,2019,1606,11697411.8,2168049.91,1978723.2,3029979.29,1092288.17,886529.6,1216415.84
63,Albany,2019,449,3859375.73,596690.64,548240.99,616718.39,242293.4,417849,176392.32
70,Algoma,2019,750,4573925.75,837964.41,921026.55,1426256.96,252000.13,873236.41,660564.44
84,Alma,2019,223,1687675.82,244134.34,411002.76,578439.43,204943.85,258478.19,163031.75
91,Alma Center,2019,569,4242835.42,500302.24,784053.44,1160250.8,365731.75,1458297.16,400766.36
105,Almond-Bancroft,2019,452,3647329.7,496836.49,482656.49,805753.76,402405.98,115421.48,215999.29
112,Altoona,2019,1517,10618675.45,2245475.83,1813939.75,2790158.14,867232.92,1944548.13,874634.33
119,Amery,2019,1653,11944971.92,1837532.28,2049050.98,2723992.12,1150719.85,2114883.46,1818554.53
140,Antigo,2019,2383,17090152.47,2725332.81,2868460.02,3847201.25,1734648.55,1233154,1615103.89
147,Appleton Area,2019,15486,107945250.3,21770246.02,11924104.83,29792606.33,5515760.1,11299960.06,8039561.32
154,Arcadia,2019,1324,9816286.63,2030243.45,1171930.99,2169412.74,572307.28,2168953.78,840862.14
161,Argyle,2019,298,2435662.85,254619.62,544727.06,484727.19,251540.19,597338.99,157452.84
2450,Arrowhead UHS,2019,2095,14948812.87,3007477.27,1973427.99,3926506.03,877665.83,3759026.09,1507964.66
170,Ashland,2019,2212,16179950.75,3154734.29,2196873.81,4221546.7,1868514.45,2311212.46,1079805.02
182,Ashwaubenon,2019,2302,15968292.61,2944156.38,2703044.28,4860120.63,1099456.04,3016014.28,2358208.67
196,Athens,2019,428,3906688.66,480583.38,698206.35,867306.5,462904.7,12864.46,248069.15
203,Auburndale,2019,773,5949118.17,895242.02,1155632.63,1250170.17,631332.62,582927.8,350613.62
217,Augusta,2019,609,4738527.06,881590.67,1026094.19,1663307.7,382924.14,650210,633276.89
231,Baldwin-Woodville Area,2019,1712,11250637.64,1950673.12,1414835.29,2443805.32,744387.09,2809288.55,1678940.2
245,Bangor,2019,606,4319292.26,643999.2,854757.47,1034897.8,423317.82,1153862.31,319323.12
280,Baraboo,2019,3031,21620648.06,5036918.6,2877533.59,3662274.23,1298846.59,2533425.85,2039360.64
287,Barneveld,2019,413,3526426.81,370287.68,503733.34,656793.16,218335.24,295937.05,180240.68
308,Barron Area,2019,1431,11567777.58,1761975.81,1609832.58,3219660.79,977024.03,772155.95,996765.17
315,Bayfield,2019,440,5481304.66,1290038.98,871261.92,1266403.19,571083.14,1133949.51,422356.04
336,Beaver Dam,2019,3497,25538501.52,4175489.46,3336606.52,6371921.45,1472319,3869647.38,1883772.72
4263,Beecher-Dunbar-Pembine,2019,237,2483076.92,398155.63,608066.11,536512.17,185646.85,39371.2,205060.13
350,Belleville,2019,960,6937955.71,1276782.35,1188416.75,1944175.38,383473.99,1069493.75,518055.07
364,Belmont Community,2019,376,2864066.9,377011.84,442065.02,707574.72,171934.95,336600,183671.62
413,Beloit,2019,7224,55755472.86,11673897.65,6720127.66,15379597.71,2565713.22,11144888.16,5641040.37
