School Year,District Code,School Code,Cooperative Educational Service Agency,District Name,Overall Accountability Score,Overall Accountability Rating,Lowest Grade in the District,Highest Grade in the District,School Type,District Enrollment,Percent American Indian or Alaskan Native,Percent Asian,Percent Black or African American,Percent Hispanic/Latino,Percent Native Hawaiian or Other Pacific Islander,Percent White,Percent Two or More Races,Percent Students with Disabilities,Percent Economically Disadvantaged,Percent Limited English Proficient,Percent Within District Mobility,Percent Between District Mobility,District Student Achievement Score,District ELA Achievement Score,District Mathematics Achievement Score,District Student Growth Score,District ELA Growth Score,District Mathematics Growth Score,District Closing Gaps Score,District ELA Gap Score,District Mathematics Gap Score,District 4 Year Graduation Gap Score,District 6 Year Graduation Gap Score,District Graduation Gap Score,District On-Track and Postsecondary Readiness Score,District Graduation Rate Score,District Attendance Rate Score,District Third-Grade ELA Achievement Score,District Eighth-Grade Mathematics Achievement Score,District Student Achievement Max Score,District ELA Achievement Max Score,District Mathematics Achievement Max Score,District Student Growth Max Score,District ELA Growth Max Score,District Mathematics Growth Max Score,District Closing Gaps Max Score,District ELA Achievement Gap Max Score,District Mathematics Achievement Gap Max Score,District Graduation Gap Max Score,District On-Track and Postsecondary Readiness Max Score,District Graduation Rate Max Score,District Attendance Rate Max Score,District Third-Grade ELA Achievement Max Score,District Eighth-Grade Mathematics Achievement Max Score,State Student Achievement Score,State ELA Achievement Score,State Mathematics Achievement Score,State Student Growth Score,State ELA Growth Score,State Mathematics Growth Score,State Closing Gaps Score,State ELA Achievement Gaps Score,State Mathematics Achievement Gaps Score,State Graduation Gaps Score,State On-Track and Postsecondary Readiness Score,State Graduation Rate Score,State Attendance Rate Score,State Third-Grade ELA Achievement Score,State Eighth-Grade Mathematics Achievement Score,State Student Achievement Max Score,State ELA Achievement Max Score,State Mathematics Achievement Max Score,State Student Growth Max Score,State ELA Growth Max Score,State Mathematics Growth Max Score,State Closing Gaps Max Score,State ELA Achievement Gaps Max Score,State Mathematics Achievement Gaps Max Score,State 4 Year Graduation Gaps Max Score,State 6 Year Graduation Gaps Max Score,State Graduation Gaps Max Score,State On-Track and Postsecondary Readiness Max Score,State Graduation Rate Max Score,State Attendance Rate Max Score,State Third-Grade ELA Achievement Max Score,State Eighth-Grade Mathematics Achievement Max Score,Student Engagement Indicators Deduction,Absenteeism Rate Deduction,Dropout Rate Deduction,Test Partcipation ELA 2018 All Students,Test Partcipation ELA MULTI-YEAR All Students,Test Partcipation Mathematics 2018 All Students,Test Partcipation Mathematics MULTI-YEAR All Students,Subgroup with lowest test participation rate 2018,Test Partcipation ELA 2018 lowest rate subgroup,Test Partcipation ELA MULTI-YEAR lowest rate subgroup,Test Partcipation Mathematics 2018 lowest rate subgroup,Test Partcipation Mathematics MULTI-YEAR lowest rate subgroup,Score weighting Achievement Priority Area,Score weighting Growth Priority Area,Score weighting Closing Gaps Priority Area,Score weighting Ontrack Priority Area,District Percent Proficient ELA 2014,State Percent Proficient ELA 2014,District Percent Proficient Mathematics 2014,State Percent Proficient Mathematics 2014,District Percent Proficient ELA 2015,State Percent Proficient ELA 2015,District Percent Proficient Mathematics 2015,State Percent Proficient Mathematics 2015,District Percent Proficient ELA 2016,State Percent Proficient ELA 2016,District Percent Proficient Mathematics 2016,State Percent Proficient Mathematics 2016,District Percent Proficient ELA 2017,State Percent Proficient ELA 2017,District Percent Proficient Mathematics 2017,State Percent Proficient Mathematics 2017,District Percent Proficient ELA 2018,State Percent Proficient ELA 2018,District Percent Proficient Mathematics 2018,State Percent Proficient Mathematics 2018,Notes,Notes,Change Outlier Note,Open enrollment note,No Score Note,Grade Band for Comparison,CESA,Locale description,City,Agency type,Charter school indicator,Virtual school indicator
2017-18,2849,  NA,Cooperative Ed Serv Agcy 04,La Crosse,67.5,Meets Expectations,K4,12,NA,"6,632",0.50%,9.90%,5.00%,4.20%,0.00%,70.60%,9.70%,14.20%,44.20%,6.00%,1.40%,3.70%,61,31.8,29.2,57.4,28.2,29.2,66.9,18,17.2,13.8,17.9,31.7,85.7,37.3,36.6,6.6,5.2,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.30%,98.30%,98.20%,98.30%,Lowest Subgroup Rate: SwD,95.60%,96.20%,95.60%,96.10%,18.90%,31.10%,25.00%,25.00%,0.355,0.367,0.428,0.488,0.517,0.521,0.409,0.44,0.4,0.424,0.365,0.41,0.426,0.435,0.371,0.412,0.402,0.415,0.383,0.42,NA,NA,,,NA,K-12,4,NA,La Crosse,Public school district,N,N
2017-18,2863,  NA,Cooperative Ed Serv Agcy 04,La Farge,65.7,Meets Expectations,K4,12,NA,226,0.00%,0.00%,0.00%,3.50%,0.00%,92.50%,4.00%,17.30%,52.20%,1.30%,0.00%,5.30%,53.2,27.2,26,68,34,34,51.6,26.5,25.1,NA,NA,NA,83.3,NA,75.2,3.6,4.5,100,50,50,100,50,50,100,50,50,NA,100,NA,80,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.70%,99.20%,99.50%,Lowest Subgroup Rate: Econ Disadv,100%,99.50%,98.30%,99%,13.50%,36.50%,25.00%,25.00%,0.321,0.367,0.462,0.488,0.412,0.521,0.263,0.44,0.31,0.424,0.327,0.41,0.371,0.435,0.293,0.412,0.3,0.415,0.284,0.42,NA,NA,,,NA,K-12,4,Rural,La Farge,Public school district,N,N
2017-18,3428,  NA,Cooperative Ed Serv Agcy 04,Melrose-Mindoro,71.1,Meets Expectations,K4,12,NA,567,0.40%,4.40%,0.50%,3.90%,0.00%,89.10%,1.80%,17.50%,39.30%,3.00%,0.00%,3.00%,68.5,35.2,33.3,61.3,30.2,31.1,62.7,31.9,30.8,NA,NA,NA,92.6,40,38.1,7.6,6.9,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.90%,99.80%,99.80%,Lowest Subgroup Rate: Econ Disadv,100%,99.80%,99.40%,99.60%,22.10%,27.90%,25.00%,25.00%,0.416,0.367,0.601,0.488,0.546,0.521,0.456,0.44,0.481,0.424,0.417,0.41,0.49,0.435,0.503,0.412,0.445,0.415,0.45,0.42,NA,NA,,,NA,K-12,4,Rural,Melrose,Public school district,N,N
2017-18,3990,  NA,Cooperative Ed Serv Agcy 04,Norwalk-Ontario-Wilton,66.7,Meets Expectations,K4,12,NA,666,0.20%,0.20%,0.50%,18.20%,0.00%,78.70%,2.40%,18.50%,60.40%,7.20%,0.00%,3.00%,59.8,30.4,29.4,55.5,28.2,27.3,65.8,34.8,31,NA,NA,NA,88.6,40,37.6,6.8,4.2,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.70%,98.50%,97.40%,98.40%,Lowest Subgroup Rate: SwD,90.20%,95.70%,90.20%,96.20%,8.10%,41.90%,25.00%,25.00%,0.315,0.367,0.449,0.488,0.501,0.521,0.381,0.44,0.372,0.424,0.391,0.41,0.351,0.435,0.362,0.412,0.384,0.415,0.338,0.42,NA,NA,,,NA,K-12,4,Rural,Ontario,Public school district,N,N
2017-18,4095,  NA,Cooperative Ed Serv Agcy 04,Onalaska,80.9,Exceeds Expectations,K4,12,NA,"3,178",0.30%,12.30%,1.60%,3.40%,0.20%,76.50%,5.70%,11.20%,25.20%,5.40%,0.20%,2.90%,76.3,38.3,38,74.6,35.9,38.7,79.7,19.4,15.8,19.5,25,44.5,92.7,39.2,37.9,7.7,7.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,99.40%,99.30%,99.50%,Lowest Subgroup Rate: Black,96.60%,97.60%,96.60%,97.60%,31.50%,18.50%,25.00%,25.00%,0.437,0.367,0.617,0.488,0.613,0.521,0.604,0.44,0.521,0.424,0.574,0.41,0.564,0.435,0.543,0.412,0.526,0.415,0.534,0.42,NA,NA,,,NA,K-12,4,NA,Onalaska,Public school district,N,N
2017-18,1673,  NA,Cooperative Ed Serv Agcy 04,Royall,68.9,Meets Expectations,K4,12,NA,555,0.40%,0.40%,0.20%,2.90%,0.00%,91.00%,5.20%,12.60%,53.70%,0.20%,0.00%,7.20%,56.7,30,26.7,51.8,25.4,26.4,81.3,42.7,38.6,NA,NA,NA,88.2,38.7,37.9,7.3,4.3,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,99.90%,100%,99.90%,Lowest Subgroup Rate: White,100%,100%,100%,100%,12.50%,37.50%,25.00%,25.00%,0.291,0.367,0.39,0.488,0.451,0.521,0.391,0.44,0.373,0.424,0.341,0.41,0.376,0.435,0.328,0.412,0.314,0.415,0.295,0.42,NA,NA,,,NA,K-12,4,Rural,Elroy,Public school district,N,N
2017-18,5460,  NA,Cooperative Ed Serv Agcy 04,Sparta Area,67.7,Meets Expectations,K4,12,NA,"2,974",0.80%,0.60%,1.80%,13.40%,0.40%,79.90%,3.00%,15.10%,43.60%,5.30%,0.70%,4.70%,55.6,28.6,27,55.5,28.2,27.3,73.1,16.9,17.8,13.4,25,38.4,86.8,38.4,37.7,6.4,4.3,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.30%,98.90%,99.20%,98.90%,Lowest Subgroup Rate: Two or More,94%,97.40%,94%,97.40%,19.30%,30.70%,25.00%,25.00%,0.34,0.367,0.411,0.488,0.422,0.521,0.297,0.44,0.318,0.424,0.297,0.41,0.384,0.435,0.361,0.412,0.348,0.415,0.346,0.42,NA,NA,,,NA,K-12,4,NA,Sparta,Public school district,N,N
2017-18,5747,  NA,Cooperative Ed Serv Agcy 04,Tomah Area,69,Meets Expectations,K4,12,NA,"2,991",3.20%,0.70%,1.80%,4.90%,0.10%,85.10%,4.20%,17.50%,39.60%,0.30%,1.00%,4.40%,57.9,30.2,27.7,68,32.1,35.9,59.9,14.9,17.6,12.8,14.6,27.4,88.8,37.4,39.5,6.6,5.3,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.20%,99%,99.10%,98.90%,Lowest Subgroup Rate: Hispanic,97.30%,98.20%,97.30%,98.60%,21.90%,28.10%,25.00%,25.00%,0.355,0.367,0.37,0.488,0.509,0.521,0.381,0.44,0.365,0.424,0.348,0.41,0.394,0.435,0.324,0.412,0.388,0.415,0.367,0.42,NA,NA,,,NA,K-12,4,NA,Tomah,Public school district,N,N
2017-18,5985,  NA,Cooperative Ed Serv Agcy 04,Viroqua Area,67.7,Meets Expectations,K4,12,NA,"1,180",0.10%,0.30%,1.30%,2.00%,0.00%,93.10%,3.10%,12.70%,38.50%,0.30%,0.30%,3.90%,67.6,35.7,31.9,57.5,34,23.5,56.7,33.1,23.6,NA,NA,NA,90.1,38.8,37.7,7.5,6.1,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.90%,99%,98.40%,99.20%,Lowest Subgroup Rate: SwD,91.40%,94.90%,91.40%,94.90%,22.70%,27.30%,25.00%,25.00%,0.444,0.367,0.636,0.488,0.541,0.521,0.505,0.44,0.539,0.424,0.481,0.41,0.509,0.435,0.465,0.412,0.46,0.415,0.368,0.42,NA,NA,,,NA,K-12,4,NA,Viroqua,Public school district,N,N
2017-18,6370,  NA,Cooperative Ed Serv Agcy 04,West Salem,76.6,Exceeds Expectations,K4,12,NA,"1,823",0.40%,1.10%,0.90%,2.60%,0.10%,92.50%,2.40%,10.90%,23.60%,0.50%,0.00%,2.50%,74.4,38.3,36.1,64.1,33,31.1,73.8,18.6,18.1,37.1,NA,37.1,91,38.6,37.4,7.6,7.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,50,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,99.40%,99.50%,99.40%,Lowest Subgroup Rate: SwD,98.40%,98.40%,98.40%,98.40%,32.60%,17.40%,25.00%,25.00%,0.431,0.367,0.535,0.488,0.585,0.521,0.521,0.44,0.558,0.424,0.54,0.41,0.56,0.435,0.517,0.412,0.522,0.415,0.485,0.42,NA,NA,,,NA,K-12,4,NA,West Salem,Public school district,N,N
2017-18,6321,  NA,Cooperative Ed Serv Agcy 04,Westby Area,78.5,Exceeds Expectations,K4,12,NA,"1,113",0.10%,0.30%,0.30%,1.80%,0.10%,93.90%,3.60%,14.20%,30.10%,0.60%,0.20%,7.60%,64.5,33.3,31.2,72.7,40.6,32.1,90.2,19.4,20.8,NA,50,50,87.8,39.5,37.5,6.1,4.7,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,50,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.60%,99.60%,99.60%,99.60%,Lowest Subgroup Rate: Two or More,95%,98.50%,95%,98.50%,28.30%,21.70%,25.00%,25.00%,0.377,0.367,0.453,0.488,0.551,0.521,0.415,0.44,0.421,0.424,0.381,0.41,0.453,0.435,0.427,0.412,0.433,0.415,0.437,0.42,NA,NA,,,NA,K-12,4,Rural,Westby,Public school district,N,N
2017-18,6426,  NA,Cooperative Ed Serv Agcy 04,Whitehall,75.9,Exceeds Expectations,K4,12,NA,783,1.00%,1.00%,0.80%,10.90%,0.00%,84.80%,1.50%,12.60%,41.40%,5.50%,0.00%,3.40%,56.6,29.4,27.2,79.3,40.6,38.7,78.4,43.1,35.3,NA,NA,NA,85.6,37.3,37.7,4.9,5.7,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,99.80%,99.50%,99.80%,Lowest Subgroup Rate: SwD,98.20%,99.30%,98.20%,99.30%,20.70%,29.30%,25.00%,25.00%,0.3,0.367,0.517,0.488,0.469,0.521,0.388,0.44,0.359,0.424,0.344,0.41,0.348,0.435,0.286,0.412,0.354,0.415,0.352,0.42,NA,NA,,,NA,K-12,4,Rural,Whitehall,Public school district,N,N
2017-18,6713,  NA,Cooperative Ed Serv Agcy 04,Wonewoc-Union Center,67.8,Meets Expectations,K4,12,NA,341,0.00%,0.00%,0.90%,2.10%,1.20%,92.10%,3.80%,15.00%,50.40%,2.10%,1.50%,4.40%,55.8,30.3,25.5,57.4,28.2,29.2,71.1,35.8,35.3,NA,NA,NA,86.4,37.1,37.8,8.3,3.2,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,98.90%,99.50%,99.10%,Lowest Subgroup Rate: SwD,96.30%,93.90%,96.30%,95.50%,14.70%,35.30%,25.00%,25.00%,0.333,0.367,0.431,0.488,0.503,0.521,0.327,0.44,0.327,0.424,0.195,0.41,0.321,0.435,0.235,0.412,0.437,0.415,0.329,0.42,NA,NA,,,NA,K-12,4,Rural,Wonewoc,Public school district,N,N
2017-18,14,  NA,Cooperative Ed Serv Agcy 05,Adams-Friendship Area,60.2,Meets Few Expectations,K4,12,NA,"1,534",0.80%,0.30%,1.80%,7.50%,0.10%,88.30%,1.20%,21.40%,62.30%,1.00%,0.10%,8.10%,45.1,21.6,23.5,44.2,16.9,27.3,68.7,14,14.5,15.2,25,40.2,83.3,37.9,36.6,4.4,4.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.30%,98.40%,98.70%,98.50%,Lowest Subgroup Rate: SwD,95.20%,95.50%,96.80%,95.90%,6.80%,43.20%,25.00%,25.00%,0.224,0.367,0.413,0.488,0.394,0.521,0.37,0.44,0.298,0.424,0.306,0.41,0.235,0.435,0.284,0.412,0.214,0.415,0.284,0.42,NA,NA,,,NA,K-12,5,Rural,Friendship,Public school district,N,N
2017-18,105,  NA,Cooperative Ed Serv Agcy 05,Almond-Bancroft,65.9,Meets Expectations,K4,12,NA,397,0.50%,0.00%,0.50%,22.70%,0.00%,76.10%,0.30%,17.40%,47.10%,13.10%,0.00%,3.80%,57.2,30.8,26.4,61.3,35.9,25.4,63.5,36.5,27,NA,NA,NA,80.3,32.6,37.1,6.1,4.5,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.10%,98.30%,98.10%,98.30%,Lowest Subgroup Rate: EL,89.50%,96.30%,89.50%,96.30%,16.90%,33.10%,25.00%,25.00%,0.355,0.367,0.439,0.488,0.495,0.521,0.415,0.44,0.357,0.424,0.302,0.41,0.374,0.435,0.291,0.412,0.418,0.415,0.323,0.42,NA,NA,,,NA,K-12,5,Rural,Almond,Public school district,N,N
2017-18,203,  NA,Cooperative Ed Serv Agcy 05,Auburndale,72.6,Meets Expectations,K4,12,NA,856,0.20%,0.00%,0.10%,3.60%,0.00%,94.70%,1.30%,8.90%,22.70%,0.90%,0.50%,2.00%,66.4,34.4,32,66,34.9,31.1,67.6,32.6,35,NA,NA,NA,90.4,38.9,38.3,7.9,5.3,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.50%,99.40%,99.80%,99.50%,Lowest Subgroup Rate: SwD,97.20%,98.40%,97.20%,98.40%,33.20%,16.80%,25.00%,25.00%,0.408,0.367,0.469,0.488,0.552,0.521,0.431,0.44,0.422,0.424,0.396,0.41,0.466,0.435,0.407,0.412,0.505,0.415,0.429,0.42,NA,NA,,,NA,K-12,5,Rural,Auburndale,Public school district,N,N
2017-18,280,  NA,Cooperative Ed Serv Agcy 05,Baraboo,68.7,Meets Expectations,K4,12,NA,"2,995",3.20%,1.20%,1.30%,8.80%,0.10%,81.40%,4.00%,13.00%,39.40%,2.20%,0.40%,4.40%,65,32.4,32.6,64.1,31.1,33,59.3,17.6,15.5,13.8,12.4,26.2,86.5,36,37,6.6,6.9,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.70%,99.30%,98.70%,99.30%,Lowest Subgroup Rate: SwD,94.40%,96.90%,94.80%,97%,22.10%,27.90%,25.00%,25.00%,0.373,0.367,0.564,0.488,0.511,0.521,0.494,0.44,0.396,0.424,0.455,0.41,0.442,0.435,0.443,0.412,0.436,0.415,0.444,0.42,NA,NA,,,NA,K-12,5,NA,Baraboo,Public school district,N,N
2017-18,882,  NA,Cooperative Ed Serv Agcy 05,Cambria-Friesland,63.9,Meets Expectations,K4,12,NA,383,0.50%,0.80%,0.80%,13.60%,0.00%,82.80%,1.60%,14.60%,45.20%,5.20%,0.00%,10.20%,51.8,27.5,24.3,56.6,32.1,24.5,61.1,38.4,22.7,NA,NA,NA,84.6,37.5,37.8,6.3,3,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.90%,99.30%,98.40%,99.10%,Lowest Subgroup Rate: SwD,100%,100%,95.70%,98.60%,18.20%,31.80%,25.00%,25.00%,0.38,0.367,0.413,0.488,0.426,0.521,0.272,0.44,0.313,0.424,0.255,0.41,0.382,0.435,0.29,0.412,0.278,0.415,0.29,0.42,NA,NA,,,NA,K-12,5,Rural,Cambria,Public school district,N,N
2017-18,1183,  NA,Cooperative Ed Serv Agcy 05,Columbus,75.2,Exceeds Expectations,K4,12,NA,"1,355",0.50%,1.30%,1.30%,6.70%,0.10%,86.10%,4.10%,13.30%,23.30%,3.10%,0.00%,4.80%,68.7,35.2,33.5,80.3,46.3,34,67.4,35,32.4,NA,NA,NA,88,38.6,38.1,5.9,5.4,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,97.70%,98.80%,97.50%,98.80%,Lowest Subgroup Rate: Two or More,88.90%,93.40%,88.90%,93.40%,32.80%,17.20%,25.00%,25.00%,0.476,0.367,0.589,0.488,0.6,0.521,0.534,0.44,0.528,0.424,0.495,0.41,0.42,0.435,0.432,0.412,0.515,0.415,0.444,0.42,NA,NA,,,NA,K-12,5,NA,Columbus,Public school district,N,N
2017-18,1736,  NA,Cooperative Ed Serv Agcy 05,Fall River,75,Exceeds Expectations,K4,12,NA,471,0.20%,0.80%,0.80%,5.70%,0.00%,88.70%,3.60%,14.60%,33.30%,1.50%,0.00%,2.30%,62.8,31.4,31.4,74.6,37.8,36.8,76.3,34.4,41.9,NA,NA,NA,86.7,37.7,38.3,6.2,4.5,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,100%,100%,100%,100%,Lowest Subgroup Rate: White,100%,100%,100%,100%,26.10%,23.90%,25.00%,25.00%,0.386,0.367,0.53,0.488,0.433,0.521,0.33,0.44,0.382,0.424,0.377,0.41,0.42,0.435,0.403,0.412,0.4,0.415,0.438,0.42,NA,NA,,,NA,K-12,5,NA,Fall River,Public school district,N,N
2017-18,2639,  NA,Cooperative Ed Serv Agcy 05,Iola-Scandinavia,73.5,Exceeds Expectations,K4,12,NA,671,0.00%,0.90%,0.10%,0.40%,0.10%,97.00%,1.30%,10.00%,32.60%,0.40%,0.00%,2.80%,66,33.6,32.4,69.8,34.9,34.9,71.5,37.9,33.6,NA,NA,NA,86.8,37.8,36.8,6.4,5.8,100,50,50,100,50,50,100,50,50,NA,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,NA,NA,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.40%,98.90%,99.40%,98.90%,Lowest Subgroup Rate: Econ Disadv,99.20%,98.60%,99.20%,98.60%,26.60%,23.40%,25.00%,25.00%,0.441,0.367,0.593,0.488,0.6,0.521,0.533,0.44,0.45,0.424,0.419,0.41,0.435,0.435,0.418,0.412,0.434,0.415,0.44,0.42,NA,NA,,,NA,K-12,5,Rural,Iola,Public school district,N,N
2017-18,3150,  NA,Cooperative Ed Serv Agcy 05,Lodi,74.6,Exceeds Expectations,K4,12,NA,"1,520",0.70%,1.20%,0.20%,4.10%,0.00%,90.90%,3.00%,14.90%,15.40%,2.40%,0.10%,1.70%,73.7,35.1,38.6,67,34,33,65.6,19.1,17.5,14.6,14.4,29,88.6,38.4,37.9,6.3,6,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,98.90%,99.10%,98.90%,99.20%,Lowest Subgroup Rate: SwD,95.20%,97.50%,95.20%,97.50%,38.10%,11.90%,25.00%,25.00%,0.434,0.367,0.662,0.488,0.541,0.521,0.551,0.44,0.473,0.424,0.571,0.41,0.489,0.435,0.565,0.412,0.464,0.415,0.547,0.42,NA,NA,,,NA,K-12,5,NA,Lodi,Public school district,N,N
2017-18,3339,  NA,Cooperative Ed Serv Agcy 05,Marshfield Unified,75,Exceeds Expectations,K4,12,NA,"3,995",0.30%,2.30%,1.20%,5.20%,0.10%,88.10%,2.80%,12.20%,27.90%,1.70%,0.10%,2.90%,74.3,39.1,35.2,64.1,33,31.1,69.1,18.9,19.4,11.7,19.1,30.8,90.7,38.2,37.7,8.4,6.4,100,50,50,100,50,50,100,25,25,50,100,40,40,10,10,63,32.1,30.9,66,33,33,67.9,17.8,17.3,32.8,85,36.3,36.7,6.3,5.7,100,50,50,100,50,50,100,25,25,25,25,50,100,40,40,10,10,Total Deductions: 0,Goal met: no deduction,Goal met: no deduction,99.10%,99.20%,99.10%,99.10%,Lowest Subgroup Rate: Asian,95.80%,97.20%,95.80%,97.20%,29.70%,20.30%,25.00%,25.00%,0.474,0.367,0.587,0.488,0.598,0.521,0.471,0.44,0.58,0.424,0.476,0.41,0.562,0.435,0.492,0.412,0.517,0.415,0.487,0.42,NA,NA,,,NA,K-12,5,NA,Marshfield,Public school district,N,N
